SearchBayesianSkopt: New best config found. Config 0: {'norm': 1, 'alpha': 0.5030828870316804, 'beta': 0.08303079948852111, 'gamma': 0.23468894287393555} - results: PRECISION: 0.0401580, PRECISION_RECALL_MIN_DEN: 0.0924895, RECALL: 0.0905219, MAP: 0.0191230, MAP_MIN_DEN: 0.0431827, MRR: 0.1422658, NDCG: 0.0793527, F1: 0.0556349, HIT_RATE: 0.2950274, ARHR_ALL_HITS: 0.1642068, NOVELTY: 0.0038148, AVERAGE_POPULARITY: 0.1839195, DIVERSITY_MEAN_INTER_LIST: 0.9526189, DIVERSITY_HERFINDAHL: 0.9952594, COVERAGE_ITEM: 0.1432709, COVERAGE_ITEM_HIT: 0.0489846, ITEMS_IN_GT: 0.8487557, COVERAGE_USER: 0.9304091, COVERAGE_USER_HIT: 0.2744961, USERS_IN_GT: 0.9304091, DIVERSITY_GINI: 0.0197971, SHANNON_ENTROPY: 9.1663500, RATIO_DIVERSITY_HERFINDAHL: 0.9955886, RATIO_DIVERSITY_GINI: 0.0443833, RATIO_SHANNON_ENTROPY: 0.6793052, RATIO_AVERAGE_POPULARITY: 3.6103018, RATIO_NOVELTY: 0.2352550, 
SearchBayesianSkopt: Config 10 is suboptimal. Config: {'norm': 2, 'alpha': 0.48042230581652123, 'beta': 0.9632624534425789, 'gamma': 0.38794596764377165} - results: PRECISION: 0.0375177, PRECISION_RECALL_MIN_DEN: 0.0864283, RECALL: 0.0845680, MAP: 0.0175923, MAP_MIN_DEN: 0.0401833, MRR: 0.1326498, NDCG: 0.0740302, F1: 0.0519765, HIT_RATE: 0.2798138, ARHR_ALL_HITS: 0.1521490, NOVELTY: 0.0038759, AVERAGE_POPULARITY: 0.1801194, DIVERSITY_MEAN_INTER_LIST: 0.9516448, DIVERSITY_HERFINDAHL: 0.9951620, COVERAGE_ITEM: 0.3525458, COVERAGE_ITEM_HIT: 0.0512014, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9340364, COVERAGE_USER_HIT: 0.2613563, USERS_IN_GT: 0.9340364, DIVERSITY_GINI: 0.0296404, SHANNON_ENTROPY: 9.3795330, RATIO_DIVERSITY_HERFINDAHL: 0.9954912, RATIO_DIVERSITY_GINI: 0.0663967, RATIO_SHANNON_ENTROPY: 0.6950567, RATIO_AVERAGE_POPULARITY: 3.5687458, RATIO_NOVELTY: 0.2389929, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'norm': 1, 'alpha': 0.551003314033623, 'beta': 0.5793670513748694, 'gamma': 0.30879673448390327} - results: PRECISION: 0.0392717, PRECISION_RECALL_MIN_DEN: 0.0905530, RECALL: 0.0886206, MAP: 0.0186376, MAP_MIN_DEN: 0.0426212, MRR: 0.1395413, NDCG: 0.0779741, F1: 0.0544252, HIT_RATE: 0.2901011, ARHR_ALL_HITS: 0.1605901, NOVELTY: 0.0038579, AVERAGE_POPULARITY: 0.1805347, DIVERSITY_MEAN_INTER_LIST: 0.9523079, DIVERSITY_HERFINDAHL: 0.9952283, COVERAGE_ITEM: 0.2586527, COVERAGE_ITEM_HIT: 0.0514517, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9340364, COVERAGE_USER_HIT: 0.2709650, USERS_IN_GT: 0.9340364, DIVERSITY_GINI: 0.0247436, SHANNON_ENTROPY: 9.3162193, RATIO_DIVERSITY_HERFINDAHL: 0.9955575, RATIO_DIVERSITY_GINI: 0.0554275, RATIO_SHANNON_ENTROPY: 0.6903650, RATIO_AVERAGE_POPULARITY: 3.5769725, RATIO_NOVELTY: 0.2378851, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'norm': 1, 'alpha': 0.3137217841387347, 'beta': 0.5366336129076988, 'gamma': 0.6093172340619706} - results: PRECISION: 0.0394028, PRECISION_RECALL_MIN_DEN: 0.0908227, RECALL: 0.0888858, MAP: 0.0187171, MAP_MIN_DEN: 0.0427971, MRR: 0.1401557, NDCG: 0.0782692, F1: 0.0546011, HIT_RATE: 0.2913355, ARHR_ALL_HITS: 0.1612796, NOVELTY: 0.0038519, AVERAGE_POPULARITY: 0.1814606, DIVERSITY_MEAN_INTER_LIST: 0.9519044, DIVERSITY_HERFINDAHL: 0.9951880, COVERAGE_ITEM: 0.2342320, COVERAGE_ITEM_HIT: 0.0510941, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9340364, COVERAGE_USER_HIT: 0.2721180, USERS_IN_GT: 0.9340364, DIVERSITY_GINI: 0.0237858, SHANNON_ENTROPY: 9.2922705, RATIO_DIVERSITY_HERFINDAHL: 0.9955172, RATIO_DIVERSITY_GINI: 0.0532820, RATIO_SHANNON_ENTROPY: 0.6885903, RATIO_AVERAGE_POPULARITY: 3.5953184, RATIO_NOVELTY: 0.2375143, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'norm': 1, 'alpha': 0.04879142091353118, 'beta': 0.07815158203764595, 'gamma': 0.9596080673209891} - results: PRECISION: 0.0401641, PRECISION_RECALL_MIN_DEN: 0.0925667, RECALL: 0.0905451, MAP: 0.0190668, MAP_MIN_DEN: 0.0434952, MRR: 0.1417972, NDCG: 0.0795513, F1: 0.0556451, HIT_RATE: 0.2945246, ARHR_ALL_HITS: 0.1637170, NOVELTY: 0.0038235, AVERAGE_POPULARITY: 0.1815818, DIVERSITY_MEAN_INTER_LIST: 0.9532077, DIVERSITY_HERFINDAHL: 0.9953183, COVERAGE_ITEM: 0.1409468, COVERAGE_ITEM_HIT: 0.0498427, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9340364, COVERAGE_USER_HIT: 0.2750967, USERS_IN_GT: 0.9340364, DIVERSITY_GINI: 0.0202955, SHANNON_ENTROPY: 9.2047134, RATIO_DIVERSITY_HERFINDAHL: 0.9956475, RATIO_DIVERSITY_GINI: 0.0454635, RATIO_SHANNON_ENTROPY: 0.6821020, RATIO_AVERAGE_POPULARITY: 3.5977190, RATIO_NOVELTY: 0.2357659, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'norm': 1, 'alpha': 0.7161076059836838, 'beta': 0.6358254684523592, 'gamma': 0.7913836380073268} - results: PRECISION: 0.0378855, PRECISION_RECALL_MIN_DEN: 0.0872758, RECALL: 0.0854001, MAP: 0.0177305, MAP_MIN_DEN: 0.0404805, MRR: 0.1335449, NDCG: 0.0746367, F1: 0.0524866, HIT_RATE: 0.2815369, ARHR_ALL_HITS: 0.1532577, NOVELTY: 0.0038066, AVERAGE_POPULARITY: 0.1929453, DIVERSITY_MEAN_INTER_LIST: 0.9448515, DIVERSITY_HERFINDAHL: 0.9944827, COVERAGE_ITEM: 0.1858910, COVERAGE_ITEM_HIT: 0.0499857, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9340364, COVERAGE_USER_HIT: 0.2629657, USERS_IN_GT: 0.9340364, DIVERSITY_GINI: 0.0206383, SHANNON_ENTROPY: 9.0910396, RATIO_DIVERSITY_HERFINDAHL: 0.9948117, RATIO_DIVERSITY_GINI: 0.0462314, RATIO_SHANNON_ENTROPY: 0.6736783, RATIO_AVERAGE_POPULARITY: 3.8228679, RATIO_NOVELTY: 0.2347224, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'norm': 2, 'alpha': 0.863642730996304, 'beta': 0.47617734163199044, 'gamma': 0.26484577491707845} - results: PRECISION: 0.0397397, PRECISION_RECALL_MIN_DEN: 0.0915638, RECALL: 0.0896019, MAP: 0.0188636, MAP_MIN_DEN: 0.0431532, MRR: 0.1409365, NDCG: 0.0788722, F1: 0.0550597, HIT_RATE: 0.2925957, ARHR_ALL_HITS: 0.1623588, NOVELTY: 0.0038334, AVERAGE_POPULARITY: 0.1845347, DIVERSITY_MEAN_INTER_LIST: 0.9505854, DIVERSITY_HERFINDAHL: 0.9950561, COVERAGE_ITEM: 0.1747354, COVERAGE_ITEM_HIT: 0.0506650, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9340364, COVERAGE_USER_HIT: 0.2732951, USERS_IN_GT: 0.9340364, DIVERSITY_GINI: 0.0217297, SHANNON_ENTROPY: 9.2247609, RATIO_DIVERSITY_HERFINDAHL: 0.9953852, RATIO_DIVERSITY_GINI: 0.0486763, RATIO_SHANNON_ENTROPY: 0.6835876, RATIO_AVERAGE_POPULARITY: 3.6562271, RATIO_NOVELTY: 0.2363726, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'norm': 1, 'alpha': 0.359715122724005, 'beta': 0.029172843493459617, 'gamma': 0.19793348174950437} - results: PRECISION: 0.0400946, PRECISION_RECALL_MIN_DEN: 0.0921642, RECALL: 0.0901261, MAP: 0.0189945, MAP_MIN_DEN: 0.0433348, MRR: 0.1411671, NDCG: 0.0792515, F1: 0.0554992, HIT_RATE: 0.2934959, ARHR_ALL_HITS: 0.1630566, NOVELTY: 0.0038229, AVERAGE_POPULARITY: 0.1776171, DIVERSITY_MEAN_INTER_LIST: 0.9555906, DIVERSITY_HERFINDAHL: 0.9955566, COVERAGE_ITEM: 0.1362271, COVERAGE_ITEM_HIT: 0.0495209, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9340364, COVERAGE_USER_HIT: 0.2741358, USERS_IN_GT: 0.9340364, DIVERSITY_GINI: 0.0196685, SHANNON_ENTROPY: 9.2005206, RATIO_DIVERSITY_HERFINDAHL: 0.9958859, RATIO_DIVERSITY_GINI: 0.0440590, RATIO_SHANNON_ENTROPY: 0.6817913, RATIO_AVERAGE_POPULARITY: 3.5191665, RATIO_NOVELTY: 0.2357271, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'norm': 2, 'alpha': 0.9860130945441606, 'beta': 0.7325739467015318, 'gamma': 0.4894859597570739} - results: PRECISION: 0.0384770, PRECISION_RECALL_MIN_DEN: 0.0887626, RECALL: 0.0868683, MAP: 0.0180820, MAP_MIN_DEN: 0.0413506, MRR: 0.1356721, NDCG: 0.0760035, F1: 0.0533316, HIT_RATE: 0.2848031, ARHR_ALL_HITS: 0.1559980, NOVELTY: 0.0038156, AVERAGE_POPULARITY: 0.1907903, DIVERSITY_MEAN_INTER_LIST: 0.9463294, DIVERSITY_HERFINDAHL: 0.9946305, COVERAGE_ITEM: 0.1831736, COVERAGE_ITEM_HIT: 0.0502717, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9340364, COVERAGE_USER_HIT: 0.2660165, USERS_IN_GT: 0.9340364, DIVERSITY_GINI: 0.0210859, SHANNON_ENTROPY: 9.1344248, RATIO_DIVERSITY_HERFINDAHL: 0.9949595, RATIO_DIVERSITY_GINI: 0.0472341, RATIO_SHANNON_ENTROPY: 0.6768933, RATIO_AVERAGE_POPULARITY: 3.7801701, RATIO_NOVELTY: 0.2352780, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'norm': 1, 'alpha': 0.006236924834597814, 'beta': 0.8253100682595806, 'gamma': 0.9049437236434563} - results: PRECISION: 0.0376103, PRECISION_RECALL_MIN_DEN: 0.0865690, RECALL: 0.0847029, MAP: 0.0176099, MAP_MIN_DEN: 0.0402019, MRR: 0.1326832, NDCG: 0.0741123, F1: 0.0520909, HIT_RATE: 0.2804053, ARHR_ALL_HITS: 0.1522417, NOVELTY: 0.0038765, AVERAGE_POPULARITY: 0.1802256, DIVERSITY_MEAN_INTER_LIST: 0.9515893, DIVERSITY_HERFINDAHL: 0.9951565, COVERAGE_ITEM: 0.3574800, COVERAGE_ITEM_HIT: 0.0513086, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9340364, COVERAGE_USER_HIT: 0.2619088, USERS_IN_GT: 0.9340364, DIVERSITY_GINI: 0.0299224, SHANNON_ENTROPY: 9.3829732, RATIO_DIVERSITY_HERFINDAHL: 0.9954856, RATIO_DIVERSITY_GINI: 0.0670285, RATIO_SHANNON_ENTROPY: 0.6953117, RATIO_AVERAGE_POPULARITY: 3.5708499, RATIO_NOVELTY: 0.2390322, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'norm': 1, 'alpha': 0.08710061877276466, 'beta': 0.9827720474601173, 'gamma': 0.25905975499948825} - results: PRECISION: 0.0371062, PRECISION_RECALL_MIN_DEN: 0.0852342, RECALL: 0.0833704, MAP: 0.0173397, MAP_MIN_DEN: 0.0394191, MRR: 0.1308321, NDCG: 0.0728829, F1: 0.0513553, HIT_RATE: 0.2769076, ARHR_ALL_HITS: 0.1499738, NOVELTY: 0.0039480, AVERAGE_POPULARITY: 0.1688956, DIVERSITY_MEAN_INTER_LIST: 0.9573550, DIVERSITY_HERFINDAHL: 0.9957330, COVERAGE_ITEM: 0.5086527, COVERAGE_ITEM_HIT: 0.0509868, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9340364, COVERAGE_USER_HIT: 0.2586418, USERS_IN_GT: 0.9340364, DIVERSITY_GINI: 0.0458502, SHANNON_ENTROPY: 9.6900804, RATIO_DIVERSITY_HERFINDAHL: 0.9960624, RATIO_DIVERSITY_GINI: 0.1027079, RATIO_SHANNON_ENTROPY: 0.7180694, RATIO_AVERAGE_POPULARITY: 3.3463656, RATIO_NOVELTY: 0.2434429, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'norm': 2, 'alpha': 0.7072716833248235, 'beta': 0.12883253838895106, 'gamma': 0.5164006990948307} - results: PRECISION: 0.0400303, PRECISION_RECALL_MIN_DEN: 0.0921175, RECALL: 0.0901180, MAP: 0.0190863, MAP_MIN_DEN: 0.0435916, MRR: 0.1421077, NDCG: 0.0795218, F1: 0.0554361, HIT_RATE: 0.2934187, ARHR_ALL_HITS: 0.1639865, NOVELTY: 0.0038188, AVERAGE_POPULARITY: 0.1844259, DIVERSITY_MEAN_INTER_LIST: 0.9514760, DIVERSITY_HERFINDAHL: 0.9951452, COVERAGE_ITEM: 0.1403032, COVERAGE_ITEM_HIT: 0.0500215, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9340364, COVERAGE_USER_HIT: 0.2740638, USERS_IN_GT: 0.9340364, DIVERSITY_GINI: 0.0202638, SHANNON_ENTROPY: 9.1847340, RATIO_DIVERSITY_HERFINDAHL: 0.9954743, RATIO_DIVERSITY_GINI: 0.0453925, RATIO_SHANNON_ENTROPY: 0.6806214, RATIO_AVERAGE_POPULARITY: 3.6540716, RATIO_NOVELTY: 0.2354724, 
